database,table,prefix,family,ordinal,column,type,nullable,identity,default,raw
brv_importer,rzmt,rzmt,ریزمتره,40,rmt_heiz,[nvarchar] (20),True,False,,[rmt_heiz] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
brv_importer,rzmt,rzmt,ریزمتره,41,rmt_mora,[smallint],True,False,,[rmt_mora] [smallint] NULL 
brv_importer,rzmt,rzmt,ریزمتره,42,rmt_morj,[smallint],True,False,,[rmt_morj] [smallint] NULL 
brv_importer,rzmt,rzmt,ریزمتره,43,rmt_moco,[nvarchar] (8),True,False,,[rmt_moco] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,rzmt,rzmt,ریزمتره,44,rmt_main,[bit],False,False,,[rmt_main] [bit] NOT NULL 
brv_importer,rzmt,rzmt,ریزمتره,45,rmt_moya,[bit],False,False,,[rmt_moya] [bit] NOT NULL 
brv_importer,rzmt,rzmt,ریزمتره,46,rmt_mgrp,[nvarchar] (2),True,False,,[rmt_mgrp] [nvarchar] (2) COLLATE Arabic_CI_AS NULL 
brv_importer,rzmt,rzmt,ریزمتره,47,rmt_sgrp,[nvarchar] (200),True,False,,[rmt_sgrp] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
brv_importer,rzmt,rzmt,ریزمتره,48,rmt_picp,[nvarchar] (255),True,False,,[rmt_picp] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
brv_importer,rzmt,rzmt,ریزمتره,49,rmt_identity,[int],False,True,,"[rmt_identity] [int] IDENTITY (1, 1) NOT NULL"
brv_importer,sact,sact,نامشخص/نیازمند بررسی,1,ses_nufh,[tinyint],True,False,,[ses_nufh] [tinyint] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,2,ses_numb,[nvarchar] (5),True,False,,[ses_numb] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,3,ses_name,[nvarchar] (50),True,False,,[ses_name] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,4,ses_pcfh,[money],True,False,,[ses_pcfh] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,5,ses_pcsx,[money],True,False,,[ses_pcsx] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,6,ses_pctl,[money],True,False,,[ses_pctl] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,7,ses_pcfz,[money],True,False,,[ses_pcfz] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,8,ses_pcsz,[money],True,False,,[ses_pcsz] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,9,ses_pctz,[money],True,False,,[ses_pctz] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,10,ses_valn,[real],True,False,,[ses_valn] [real] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,11,ses_nuan,[smallint],True,False,,[ses_nuan] [smallint] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,12,ses_nura,[smallint],True,False,,[ses_nura] [smallint] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,13,ses_pcwo,[money],True,False,,[ses_pcwo] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,14,ses_pcwz,[money],True,False,,[ses_pcwz] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,15,ses_bloc,[money],True,False,,[ses_bloc] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,16,ses_bhei,[money],True,False,,[ses_bhei] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,17,ses_btab,[money],True,False,,[ses_btab] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,18,ses_bhar,[money],True,False,,[ses_bhar] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,19,ses_bovh,[money],True,False,,[ses_bovh] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,20,ses_btjh,[money],True,False,,[ses_btjh] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,21,ses_pynm,[nvarchar] (255),True,False,,[ses_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,22,ses_pyad,[ntext],True,False,,[ses_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,23,ses_shnw,[float],True,False,,[ses_shnw] [float] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,24,ses_shmb,[float],True,False,,[ses_shmb] [float] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,25,ses_pcfht,[money],True,False,,[ses_pcfht] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,26,ses_pcsxt,[money],True,False,,[ses_pcsxt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,27,ses_pctlt,[money],True,False,,[ses_pctlt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,28,ses_pcwot,[money],True,False,,[ses_pcwot] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,29,ses_pcfzt,[money],True,False,,[ses_pcfzt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,30,ses_pcszt,[money],True,False,,[ses_pcszt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,31,ses_pctzt,[money],True,False,,[ses_pctzt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,32,ses_pcwzt,[money],True,False,,[ses_pcwzt] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,33,ses_prbv,[nvarchar] (8),True,False,,[ses_prbv] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,34,ses_prbvz,[nvarchar] (8),True,False,,[ses_prbvz] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,35,ses_prbvtz,[nvarchar] (8),True,False,,[ses_prbvtz] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,36,ses_prbvt,[nvarchar] (8),True,False,,[ses_prbvt] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,37,ses_przr,[nvarchar] (8),True,False,,[ses_przr] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,38,ses_49fh,[money],True,False,,[ses_49fh] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,39,ses_49as,[money],True,False,,[ses_49as] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,40,ses_49tl,[money],True,False,,[ses_49tl] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,41,ses_pcwf,[money],True,False,,[ses_pcwf] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,42,ses_pcwh,[money],True,False,,[ses_pcwh] [money] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,43,ses_pyrd,[smallint],True,False,,[ses_pyrd] [smallint] NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,44,ses_coac,[nvarchar] (4),True,False,,[ses_coac] [nvarchar] (4) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,45,ses_shac,[nvarchar] (200),True,False,,[ses_shac] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,46,ses_mgrp,[nvarchar] (2),True,False,,[ses_mgrp] [nvarchar] (2) COLLATE Arabic_CI_AS NULL 
brv_importer,sact,sact,نامشخص/نیازمند بررسی,47,ses_sgrp,[nvarchar] (200),True,False,,[ses_sgrp] [nvarchar] (200) COLLATE Arabic_CI_AS NULL
brv_importer,scac,scac,نامشخص/نیازمند بررسی,1,src_grop,[tinyint],True,False,,[src_grop] [tinyint] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,2,src_nufh,[tinyint],True,False,,[src_nufh] [tinyint] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,3,src_codi,[ntext],True,False,,[src_codi] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,4,src_unit,[nvarchar] (20),True,False,,[src_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,5,src_pcun,[money],True,False,,[src_pcun] [money] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,6,src_date,[nvarchar] (8),True,False,,[src_date] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,7,src_proj,[ntext],True,False,,[src_proj] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,8,src_pcal,[money],True,False,,[src_pcal] [money] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,9,src_prcn,[nvarchar] (8),True,False,,[src_prcn] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,10,src_rad,[int],True,False,,[src_rad] [int] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,11,src_dscr,[ntext],True,False,,[src_dscr] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,12,src_quan,[float],True,False,,[src_quan] [float] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,13,src_coac,[nvarchar] (4),True,False,,[src_coac] [nvarchar] (4) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,14,src_shac,[nvarchar] (200),True,False,,[src_shac] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,15,src_totl,[bit],False,False,,[src_totl] [bit] NOT NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,16,src_nuse,[nvarchar] (5),True,False,,[src_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,17,src_nmse,[nvarchar] (50),True,False,,[src_nmse] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,18,src_qubr,[float],True,False,,[src_qubr] [float] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,19,src_quol,[float],True,False,,[src_quol] [float] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,20,src_qudf,[float],True,False,,[src_qudf] [float] NULL 
brv_importer,scac,scac,نامشخص/نیازمند بررسی,21,src_identity,[int],False,True,,"[src_identity] [int] IDENTITY (1, 1) NOT NULL"
brv_importer,seas,seas,خلاصه فصل‌ها,1,ses_nufh,[tinyint],True,False,,[ses_nufh] [tinyint] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,2,ses_numb,[nvarchar] (5),True,False,,[ses_numb] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,3,ses_name,[nvarchar] (50),True,False,,[ses_name] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,4,ses_pcfh,[money],True,False,,[ses_pcfh] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,5,ses_pcsx,[money],True,False,,[ses_pcsx] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,6,ses_pctl,[money],True,False,,[ses_pctl] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,7,ses_pcfz,[money],True,False,,[ses_pcfz] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,8,ses_pcsz,[money],True,False,,[ses_pcsz] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,9,ses_pctz,[money],True,False,,[ses_pctz] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,10,ses_valn,[real],True,False,,[ses_valn] [real] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,11,ses_nuan,[smallint],True,False,,[ses_nuan] [smallint] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,12,ses_nura,[smallint],True,False,,[ses_nura] [smallint] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,13,ses_pcwo,[money],True,False,,[ses_pcwo] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,14,ses_pcwz,[money],True,False,,[ses_pcwz] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,15,ses_bloc,[money],True,False,,[ses_bloc] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,16,ses_bhei,[money],True,False,,[ses_bhei] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,17,ses_btab,[money],True,False,,[ses_btab] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,18,ses_bhar,[money],True,False,,[ses_bhar] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,19,ses_bovh,[money],True,False,,[ses_bovh] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,20,ses_btjh,[money],True,False,,[ses_btjh] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,21,ses_pynm,[nvarchar] (255),True,False,,[ses_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,22,ses_pyad,[ntext],True,False,,[ses_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,23,ses_shnw,[float],True,False,,[ses_shnw] [float] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,24,ses_shmb,[float],True,False,,[ses_shmb] [float] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,25,ses_pcfht,[money],True,False,,[ses_pcfht] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,26,ses_pcsxt,[money],True,False,,[ses_pcsxt] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,27,ses_pctlt,[money],True,False,,[ses_pctlt] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,28,ses_pcwot,[money],True,False,,[ses_pcwot] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,29,ses_pcfzt,[money],True,False,,[ses_pcfzt] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,30,ses_pcszt,[real],True,False,,[ses_pcszt] [real] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,31,ses_pctzt,[money],True,False,,[ses_pctzt] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,32,ses_pcwzt,[money],True,False,,[ses_pcwzt] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,33,ses_prbv,[nvarchar] (8),True,False,,[ses_prbv] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,34,ses_prbvz,[nvarchar] (8),True,False,,[ses_prbvz] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,35,ses_prbvtz,[nvarchar] (8),True,False,,[ses_prbvtz] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,36,ses_prbvt,[nvarchar] (8),True,False,,[ses_prbvt] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,37,ses_przr,[nvarchar] (8),True,False,,[ses_przr] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,38,ses_49fh,[money],True,False,,[ses_49fh] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,39,ses_49as,[money],True,False,,[ses_49as] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,40,ses_49tl,[money],True,False,,[ses_49tl] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,41,ses_pcwf,[money],True,False,,[ses_pcwf] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,42,ses_pcwh,[money],True,False,,[ses_pcwh] [money] NULL 
brv_importer,seas,seas,خلاصه فصل‌ها,43,ses_pyrd,[smallint],True,False,,[ses_pyrd] [smallint] NULL
brv_importer,secu,secu,نامشخص/نیازمند بررسی,1,sec_nuty,[smallint],True,False,,[sec_nuty] [smallint] NULL 
brv_importer,secu,secu,نامشخص/نیازمند بررسی,2,sec_nufh,[tinyint],True,False,,[sec_nufh] [tinyint] NULL 
brv_importer,secu,secu,نامشخص/نیازمند بررسی,3,sec_nusv,[nvarchar] (20),True,False,,[sec_nusv] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
brv_importer,secu,secu,نامشخص/نیازمند بررسی,4,sec_pass,[nvarchar] (10),True,False,,[sec_pass] [nvarchar] (10) COLLATE Arabic_CI_AS NULL
brv_importer,secu_n,secu,نامشخص/نیازمند بررسی,1,sec_pass,[nvarchar] (10),True,False,,[sec_pass] [nvarchar] (10) COLLATE Arabic_CI_AS NULL
brv_importer,situ,situ,نامشخص/نیازمند بررسی,1,stu_date,[nvarchar] (10),True,False,,[stu_date] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,2,stu_wzkh,[tinyint],True,False,,[stu_wzkh] [tinyint] NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,3,stu_trfm,[tinyint],True,False,,[stu_trfm] [tinyint] NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,4,stu_type,[nvarchar] (10),True,False,,[stu_type] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,5,stu_tyol,[nvarchar] (10),True,False,,[stu_tyol] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,6,stu_daol,[nvarchar] (10),True,False,,[stu_daol] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,7,stu_avg,[bit],False,False,,[stu_avg] [bit] NOT NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,8,stu_numb,[nvarchar] (10),True,False,,[stu_numb] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,situ,situ,نامشخص/نیازمند بررسی,9,stu_nuol,[nvarchar] (10),True,False,,[stu_nuol] [nvarchar] (10) COLLATE Arabic_CI_AS NULL
brv_importer,sorc,sorc,منابع/جمع‌بندی,1,src_grop,[tinyint],True,False,,[src_grop] [tinyint] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,2,src_nufh,[tinyint],True,False,,[src_nufh] [tinyint] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,3,src_codi,[ntext],True,False,,[src_codi] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,4,src_unit,[nvarchar] (20),True,False,,[src_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,5,src_pcun,[money],True,False,,[src_pcun] [money] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,6,src_date,[nvarchar] (8),True,False,,[src_date] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,7,src_proj,[ntext],True,False,,[src_proj] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,8,src_pcal,[money],True,False,,[src_pcal] [money] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,9,src_prcn,[nvarchar] (8),True,False,,[src_prcn] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,10,src_rad,[int],True,False,,[src_rad] [int] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,11,src_dscr,[ntext],True,False,,[src_dscr] [ntext] COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,12,src_quan,[float],True,False,,[src_quan] [float] NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,13,src_nuse,[nvarchar] (5),True,False,,[src_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,14,src_nmse,[nvarchar] (50),True,False,,[src_nmse] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,15,src_totl,[bit],False,False,,[src_totl] [bit] NOT NULL 
brv_importer,sorc,sorc,منابع/جمع‌بندی,16,src_identity,[int],False,True,,"[src_identity] [int] IDENTITY (1, 1) NOT NULL"
brv_importer,srch,srch,نامشخص/نیازمند بررسی,1,src_seas,[nvarchar] (30),True,False,,[src_seas] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
brv_importer,srch,srch,نامشخص/نیازمند بررسی,2,src_senu,[nvarchar] (5),True,False,,[src_senu] [nvarchar] (5) COLLATE Arabic_CI_AS NULL
brv_importer,srrz,srrz,نامشخص/نیازمند بررسی,1,src_rzco,[nvarchar] (8),True,False,,[src_rzco] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
brv_importer,srrz,srrz,نامشخص/نیازمند بررسی,2,src_rzra,[nvarchar] (10),True,False,,[src_rzra] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
brv_importer,srrz,srrz,نامشخص/نیازمند بررسی,3,src_rzsh,[nvarchar] (30),True,False,,[src_rzsh] [nvarchar] (30) COLLATE Arabic_CI_AS NULL
brv_importer,titz,titz,نامشخص/نیازمند بررسی,1,tit_plm,[nvarchar] (15),True,False,,[tit_plm] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,2,tit_ovh,[nvarchar] (15),True,False,,[tit_ovh] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,3,tit_loca,[nvarchar] (15),True,False,,[tit_loca] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,4,tit_hed,[nvarchar] (15),True,False,,[tit_hed] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,5,tit_tab,[nvarchar] (15),True,False,,[tit_tab] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,6,tit_har,[nvarchar] (15),True,False,,[tit_har] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,7,tit_zrt,[nvarchar] (15),True,False,,[tit_zrt] [nvarchar] (15) COLLATE Arabic_CI_AS NULL 
brv_importer,titz,titz,نامشخص/نیازمند بررسی,8,tit_cnv,[nvarchar] (15),True,False,,[tit_cnv] [nvarchar] (15) COLLATE Arabic_CI_AS NULL
brv_importer,zrhi,zrhi,نامشخص/نیازمند بررسی,1,zrh_heit,[float],True,False,,[zrh_heit] [float] NULL 
brv_importer,zrhi,zrhi,نامشخص/نیازمند بررسی,2,zrh_taba,[float],True,False,,[zrh_taba] [float] NULL 
brv_importer,zrhi,zrhi,نامشخص/نیازمند بررسی,3,zrh_heio,[float],True,False,,[zrh_heio] [float] NULL
brv_importer,zrtb,zrtb,ضرایب/تجهیز,1,ztb_dscr,[nvarchar] (200),True,False,,[ztb_dscr] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
brv_importer,zrtb,zrtb,ضرایب/تجهیز,2,ztb_area,[float],True,False,,[ztb_area] [float] NULL 
brv_importer,zrtb,zrtb,ضرایب/تجهیز,3,ztb_rad,[int],True,False,,[ztb_rad] [int] NULL 
